Transaction_ID,Customer_ID,Customer_Name,Transaction_Date,Transaction_Time,City,Home_City,Transaction_Type,Merchant_Category,Amount,Payment_Method,Device_Type,Previous_Fraud_History,Fraud_Flag
TXN0005926,CUST002184,Reyansh Reddy,2026-02-17,1900-01-01 11:02:54,Bangalore,Bangalore,Online,Travel,10100.13,UPI ID,ATM Machine,No,Normal
TXN0005927,CUST001576,Ramesh Kumar,2026-02-17,1900-01-01 11:15:50,Mumbai,Mumbai,POS,Utilities,4939.96,Credit Card,Mobile,No,Normal
TXN0005928,CUST001191,Krishna Malhotra,2026-02-17,1900-01-01 12:04:56,Mumbai,Mumbai,POS,Food & Dining,214.6,Net Banking,Mobile,No,Normal
TXN0005929,CUST000004,Vihaan Menon,2026-02-17,1900-01-01 14:17:16,Pune,Pune,POS,Travel,11041.88,Net Banking,Mobile,No,Normal
TXN0005930,CUST001594,Manoj Chopra,2026-02-17,1900-01-01 14:21:18,Mumbai,Kolkata,Online,Utilities,742.0,Debit Card,ATM Machine,No,Normal
TXN0005931,CUST001602,Manoj Reddy,2026-02-17,1900-01-01 14:28:06,Bangalore,Bangalore,Online,Grocery,310.7,UPI ID,Mobile,No,Normal
TXN0005932,CUST001435,Meera Kumar,2026-02-17,1900-01-01 14:46:31,Chennai,Hyderabad,ATM,Travel,1095.03,Debit Card,Mobile,No,Normal
TXN0005933,CUST000421,Aryan Pillai,2026-02-17,1900-01-01 15:09:15,Hyderabad,Hyderabad,UPI,Grocery,5651.52,Debit Card,Mobile,No,Normal
TXN0005934,CUST000091,Geeta Reddy,2026-02-17,1900-01-01 15:59:42,Delhi,Delhi,IMPS,Grocery,2478.89,UPI ID,Mobile,No,Normal
TXN0005935,CUST001756,Lakshmi Agarwal,2026-02-17,1900-01-01 17:46:31,Ahmedabad,Ahmedabad,Online,Fashion & Apparel,41696.36,Net Banking,POS Terminal,No,Normal
TXN0005936,CUST001602,Manoj Reddy,2026-02-17,1900-01-01 17:47:23,Bangalore,Bangalore,UPI,Entertainment,3636.88,UPI ID,Mobile,No,Normal
TXN0005937,CUST000756,Diya Kumar,2026-02-17,1900-01-01 17:55:29,Delhi,Delhi,UPI,Utilities,478.32,Wallet,Desktop,No,Normal
TXN0005938,CUST001769,Vivaan Patel,2026-02-17,1900-01-01 18:01:14,Bangalore,Bangalore,UPI,Grocery,9670.06,Debit Card,Mobile,No,Fraud
TXN0005939,CUST002265,Anika Desai,2026-02-17,1900-01-01 18:31:26,Kolkata,Kolkata,UPI,Utilities,4609.39,Net Banking,Tablet,No,Normal
TXN0005940,CUST002572,Vikram Desai,2026-02-17,1900-01-01 18:32:16,Kolkata,Kolkata,POS,Food & Dining,1193.45,Net Banking,Mobile,No,Normal
TXN0005941,CUST000951,Riya Joshi,2026-02-17,1900-01-01 18:36:55,Ahmedabad,Ahmedabad,POS,Entertainment,756.66,Debit Card,Desktop,No,Normal
TXN0005942,CUST002644,Aryan Das,2026-02-17,1900-01-01 19:54:19,Kolkata,Kolkata,POS,Travel,806.18,UPI ID,ATM Machine,No,Normal
TXN0005943,CUST001357,Geeta Joshi,2026-02-17,1900-01-01 20:20:55,Mumbai,Mumbai,ATM,Travel,1461.3,Debit Card,ATM Machine,No,Normal
TXN0005944,CUST000585,Divya Mishra,2026-02-17,1900-01-01 20:34:19,Delhi,Delhi,UPI,Food & Dining,302.51,UPI ID,Desktop,No,Normal
TXN0005945,CUST001896,Arjun Rao,2026-02-17,1900-01-01 20:35:19,Delhi,Delhi,Online,Entertainment,11625.11,Wallet,POS Terminal,No,Normal
TXN0005946,CUST002195,Diya Agarwal,2026-02-17,1900-01-01 22:03:30,Pune,Pune,Online,Food & Dining,25399.97,Debit Card,Mobile,No,Fraud
TXN0005947,CUST002659,Sneha Patel,2026-02-17,1900-01-01 22:57:05,Pune,Delhi,POS,Grocery,4966.91,Credit Card,POS Terminal,No,Normal
TXN0005948,CUST002519,Rekha Desai,2026-02-17,1900-01-01 23:02:32,Chennai,Chennai,POS,Fashion & Apparel,1967.2,Debit Card,Mobile,No,Normal
TXN0005949,CUST002966,Geeta Desai,2026-02-18,1900-01-01 02:34:36,Kolkata,Kolkata,ATM,Travel,16333.47,UPI ID,Mobile,No,Normal
TXN0005950,CUST002503,Manoj Tiwari,2026-02-18,1900-01-01 07:05:10,Kolkata,Kolkata,UPI,Fashion & Apparel,3169.48,Credit Card,Mobile,No,Normal
TXN0005951,CUST000464,Sneha Iyer,2026-02-18,1900-01-01 07:56:52,Ahmedabad,Delhi,Online,Food & Dining,38548.03,UPI ID,Desktop,No,Fraud
TXN0005952,CUST002039,Divya Bhatt,2026-02-18,1900-01-01 08:24:53,Delhi,Delhi,UPI,Travel,340.8,UPI ID,Mobile,No,Normal
TXN0005953,CUST002537,Krishna Banerjee,2026-02-18,1900-01-01 08:54:04,Delhi,Delhi,Online,Travel,881.44,Net Banking,Mobile,No,Normal
TXN0005954,CUST001064,Ananya Bhatt,2026-02-18,1900-01-01 09:20:55,Bangalore,Bangalore,ATM,Utilities,24498.14,Credit Card,Mobile,Yes,Fraud
TXN0005955,CUST003063,Sai Singh,2026-02-18,1900-01-01 11:30:53,Pune,Bangalore,NEFT,Electronics,3971.65,Debit Card,ATM Machine,No,Normal
TXN0005956,CUST001191,Krishna Malhotra,2026-02-18,1900-01-01 12:09:50,Mumbai,Mumbai,UPI,Grocery,10952.67,Wallet,ATM Machine,No,Normal
TXN0005957,CUST001263,Aditya Iyer,2026-02-18,1900-01-01 12:20:42,Chennai,Chennai,POS,Fashion & Apparel,11518.12,Credit Card,Mobile,Yes,Fraud
TXN0005958,CUST001954,Ramesh Pandey,2026-02-18,1900-01-01 13:34:49,Mumbai,Mumbai,Online,Food & Dining,16107.41,Debit Card,POS Terminal,No,Normal
TXN0005959,CUST001285,Aadhya Mishra,2026-02-18,1900-01-01 14:28:09,Delhi,Kolkata,POS,Electronics,161.72,Debit Card,POS Terminal,No,Normal
TXN0005960,CUST001554,Meera Shah,2026-02-18,1900-01-01 14:28:30,Pune,Mumbai,Online,Travel,11888.77,Wallet,POS Terminal,No,Fraud
TXN0005961,CUST001671,Sneha Iyer,2026-02-18,1900-01-01 15:28:35,Chennai,Chennai,POS,Electronics,1373.22,Debit Card,Mobile,Yes,Normal
TXN0005962,CUST002028,Aarav Shah,2026-02-18,1900-01-01 17:51:35,Kolkata,Delhi,IMPS,Grocery,2141.06,Debit Card,ATM Machine,No,Normal
TXN0005963,CUST001567,Manoj Gupta,2026-02-18,1900-01-01 18:19:22,Kolkata,Kolkata,UPI,Entertainment,1088.73,UPI ID,Mobile,No,Normal
TXN0005964,CUST001327,Divya Shah,2026-02-18,1900-01-01 18:37:25,Delhi,Delhi,Online,Electronics,25979.6,Debit Card,Mobile,No,Fraud
TXN0005965,CUST000185,Aarav Banerjee,2026-02-18,1900-01-01 18:48:29,Delhi,Delhi,ATM,Electronics,2979.12,Credit Card,Mobile,No,Normal
TXN0005966,CUST001672,Arjun Bhatt,2026-02-18,1900-01-01 20:10:02,Bangalore,Bangalore,UPI,Utilities,1904.55,Wallet,Tablet,Yes,Normal
TXN0005967,CUST002834,Ishaan Mukherjee,2026-02-18,1900-01-01 20:54:54,Delhi,Delhi,UPI,Utilities,2001.11,Debit Card,Mobile,No,Normal
TXN0005968,CUST001726,Navya Verma,2026-02-18,1900-01-01 20:55:38,Bangalore,Bangalore,Online,Food & Dining,20297.49,Debit Card,ATM Machine,No,Normal
TXN0005969,CUST002374,Manoj Singh,2026-02-18,1900-01-01 21:23:12,Delhi,Delhi,UPI,Fashion & Apparel,108.24,UPI ID,POS Terminal,No,Normal
TXN0005970,CUST002870,Rohan Verma,2026-02-18,1900-01-01 22:26:20,Hyderabad,Pune,Online,Food & Dining,807.17,Credit Card,Tablet,No,Normal
TXN0005971,CUST000999,Sneha Pandey,2026-02-18,1900-01-01 22:36:38,Mumbai,Chennai,NEFT,Grocery,2092.88,Debit Card,Mobile,No,Normal
TXN0005972,CUST000509,Aadhya Kapoor,2026-02-18,1900-01-01 23:57:36,Delhi,Delhi,IMPS,Entertainment,78465.74,Credit Card,Mobile,No,Normal
TXN0005973,CUST002445,Diya Kapoor,2026-02-19,1900-01-01 07:35:43,Hyderabad,Hyderabad,UPI,Fashion & Apparel,376.71,Debit Card,Tablet,No,Normal
TXN0005974,CUST001904,Arjun Reddy,2026-02-19,1900-01-01 08:54:50,Mumbai,Mumbai,POS,Fashion & Apparel,325.3,UPI ID,Mobile,No,Normal
TXN0005975,CUST002257,Sai Mishra,2026-02-19,1900-01-01 10:12:06,Hyderabad,Hyderabad,POS,Utilities,531.56,Debit Card,Mobile,No,Normal
TXN0005976,CUST002608,Sanjay Kumar,2026-02-19,1900-01-01 10:23:39,Kolkata,Kolkata,Online,Travel,815.83,Debit Card,Tablet,No,Normal
TXN0005977,CUST001602,Manoj Reddy,2026-02-19,1900-01-01 11:06:03,Bangalore,Bangalore,Online,Utilities,6480.17,Debit Card,Desktop,No,Normal
TXN0005978,CUST000345,Anika Banerjee,2026-02-19,1900-01-01 11:57:43,Kolkata,Kolkata,Online,Travel,1619.06,UPI ID,ATM Machine,No,Normal
TXN0005979,CUST002867,Kavita Chopra,2026-02-19,1900-01-01 12:06:22,Pune,Pune,Online,Grocery,25229.18,Net Banking,Mobile,No,Fraud
TXN0005980,CUST002374,Manoj Singh,2026-02-19,1900-01-01 12:23:27,Delhi,Delhi,Online,Grocery,32247.83,Wallet,Mobile,No,Fraud
TXN0005981,CUST002566,Diya Shah,2026-02-19,1900-01-01 12:40:53,Kolkata,Chennai,Online,Fashion & Apparel,295.61,Debit Card,Mobile,No,Normal
TXN0005982,CUST002438,Krishna Pillai,2026-02-19,1900-01-01 13:28:48,Chennai,Chennai,UPI,Fashion & Apparel,450.83,Debit Card,Desktop,No,Normal
TXN0005983,CUST000270,Sneha Sharma,2026-02-19,1900-01-01 13:32:18,Bangalore,Bangalore,POS,Utilities,453.23,Credit Card,POS Terminal,No,Normal
TXN0005984,CUST001781,Aditya Rao,2026-02-19,1900-01-01 14:22:55,Mumbai,Mumbai,UPI,Grocery,94.24,Net Banking,ATM Machine,No,Normal
TXN0005985,CUST000195,Sunita Reddy,2026-02-19,1900-01-01 14:41:15,Bangalore,Bangalore,POS,Fashion & Apparel,14039.61,Debit Card,Mobile,No,Normal
TXN0005986,CUST002348,Ramesh Das,2026-02-19,1900-01-01 15:30:49,Bangalore,Bangalore,Online,Fashion & Apparel,5737.94,Debit Card,Mobile,No,Normal
TXN0005987,CUST002239,Geeta Shah,2026-02-19,1900-01-01 15:51:22,Kolkata,Kolkata,POS,Food & Dining,926.01,Debit Card,ATM Machine,No,Normal
TXN0005988,CUST002942,Kavita Kumar,2026-02-19,1900-01-01 16:00:16,Pune,Mumbai,ATM,Utilities,1485.05,Debit Card,Desktop,No,Normal
TXN0005989,CUST000174,Divya Tiwari,2026-02-19,1900-01-01 18:10:17,Delhi,Pune,POS,Food & Dining,121.58,Debit Card,ATM Machine,No,Normal
TXN0005990,CUST000478,Sanjay Bhatt,2026-02-19,1900-01-01 18:11:50,Delhi,Delhi,ATM,Travel,19798.55,Credit Card,Mobile,No,Normal
TXN0005991,CUST001398,Aditya Mishra,2026-02-19,1900-01-01 19:47:02,Hyderabad,Hyderabad,UPI,Utilities,337.18,UPI ID,POS Terminal,No,Normal
TXN0005992,CUST001873,Rohan Pandey,2026-02-19,1900-01-01 21:55:37,Delhi,Delhi,ATM,Utilities,2461.92,Credit Card,Mobile,No,Normal
TXN0005993,CUST000107,Sanjay Malhotra,2026-02-19,1900-01-01 23:11:30,Mumbai,Mumbai,POS,Electronics,164.96,UPI ID,ATM Machine,No,Normal
TXN0005994,CUST003016,Meera Naidu,2026-02-20,1900-01-01 02:00:26,Pune,Pune,UPI,Travel,7789.99,UPI ID,Desktop,No,Normal
TXN0005995,CUST001387,Ishaan Naidu,2026-02-20,1900-01-01 07:11:50,Pune,Pune,UPI,Electronics,199.23,Debit Card,POS Terminal,No,Normal
TXN0005996,CUST002513,Meera Patel,2026-02-20,1900-01-01 07:20:54,Delhi,Delhi,UPI,Grocery,82.58,Net Banking,Mobile,No,Normal
TXN0005997,CUST000516,Navya Rao,2026-02-20,1900-01-01 08:47:18,Chennai,Chennai,IMPS,Travel,34892.77,Credit Card,Desktop,No,Normal
TXN0005998,CUST002083,Ramesh Menon,2026-02-20,1900-01-01 09:41:12,Mumbai,Mumbai,IMPS,Fashion & Apparel,47666.88,Wallet,Desktop,No,Normal
TXN0005999,CUST002358,Vivaan Joshi,2026-02-20,1900-01-01 10:26:47,Chennai,Chennai,Online,Grocery,851.99,Debit Card,Mobile,No,Normal
TXN0006000,CUST002317,Aryan Rao,2026-02-20,1900-01-01 10:44:28,Mumbai,Mumbai,UPI,Fashion & Apparel,129.22,UPI ID,Mobile,No,Normal
TXN0006001,CUST000813,Sneha Pandey,2026-02-20,1900-01-01 10:56:39,Kolkata,Kolkata,Online,Fashion & Apparel,26443.39,UPI ID,POS Terminal,Yes,Fraud
TXN0006002,CUST001952,Priya Sharma,2026-02-20,1900-01-01 11:44:47,Bangalore,Bangalore,UPI,Food & Dining,91.17,Debit Card,Mobile,No,Normal
TXN0006003,CUST001581,Arjun Yadav,2026-02-20,1900-01-01 12:39:39,Ahmedabad,Ahmedabad,UPI,Food & Dining,1735.4,Net Banking,Mobile,No,Normal
TXN0006004,CUST002514,Kabir Gupta,2026-02-20,1900-01-01 12:41:57,Pune,Chennai,UPI,Utilities,171.81,UPI ID,Mobile,No,Normal
TXN0006005,CUST000787,Deepak Mukherjee,2026-02-20,1900-01-01 12:43:40,Ahmedabad,Ahmedabad,ATM,Fashion & Apparel,12659.23,UPI ID,Desktop,No,Normal
TXN0006006,CUST001133,Arjun Gupta,2026-02-20,1900-01-01 13:51:18,Pune,Pune,ATM,Food & Dining,22965.09,Wallet,Desktop,No,Normal
TXN0006007,CUST002655,Aditya Malhotra,2026-02-20,1900-01-01 14:35:00,Mumbai,Mumbai,POS,Food & Dining,1000.78,Net Banking,Mobile,No,Normal
TXN0006008,CUST002834,Ishaan Mukherjee,2026-02-20,1900-01-01 16:11:06,Delhi,Delhi,NEFT,Entertainment,1187.79,UPI ID,Desktop,No,Normal
TXN0006009,CUST001079,Anika Bhatt,2026-02-20,1900-01-01 16:11:37,Chennai,Chennai,Online,Electronics,51984.51,UPI ID,POS Terminal,No,Fraud
TXN0006010,CUST002733,Ishaan Desai,2026-02-20,1900-01-01 17:12:30,Delhi,Delhi,IMPS,Entertainment,19351.2,Net Banking,Mobile,No,Normal
TXN0006011,CUST002129,Diya Gupta,2026-02-20,1900-01-01 18:16:14,Delhi,Delhi,Online,Travel,8634.67,Debit Card,Desktop,No,Normal
TXN0006012,CUST002662,Suresh Shah,2026-02-20,1900-01-01 18:42:05,Ahmedabad,Ahmedabad,UPI,Food & Dining,7651.38,Debit Card,Mobile,No,Normal
TXN0006013,CUST001932,Kabir Bhatt,2026-02-20,1900-01-01 18:44:54,Kolkata,Kolkata,POS,Electronics,416.34,Debit Card,Mobile,No,Normal
TXN0006014,CUST000646,Rohan Das,2026-02-20,1900-01-01 19:28:55,Pune,Pune,POS,Travel,1104.21,Credit Card,ATM Machine,No,Normal
TXN0006015,CUST002572,Vikram Desai,2026-02-20,1900-01-01 19:31:03,Kolkata,Kolkata,UPI,Travel,448.92,Debit Card,Mobile,No,Normal
TXN0006016,CUST001472,Manoj Rao,2026-02-20,1900-01-01 19:51:55,Kolkata,Kolkata,POS,Food & Dining,624.46,UPI ID,Desktop,No,Normal
TXN0006017,CUST002507,Neha Tiwari,2026-02-20,1900-01-01 20:07:24,Kolkata,Mumbai,POS,Fashion & Apparel,6154.19,Debit Card,Desktop,No,Normal
TXN0006018,CUST000667,Myra Mukherjee,2026-02-20,1900-01-01 20:41:02,Hyderabad,Hyderabad,UPI,Utilities,3227.81,Debit Card,POS Terminal,No,Normal
TXN0006019,CUST000086,Arjun Gupta,2026-02-20,1900-01-01 20:44:59,Mumbai,Mumbai,POS,Grocery,2588.83,UPI ID,POS Terminal,No,Normal
TXN0006020,CUST002572,Vikram Desai,2026-02-20,1900-01-01 20:48:36,Kolkata,Kolkata,Online,Fashion & Apparel,1594.79,Credit Card,POS Terminal,No,Normal
TXN0006021,CUST002905,Navya Shah,2026-02-21,1900-01-01 07:17:50,Mumbai,Mumbai,POS,Utilities,4622.54,UPI ID,ATM Machine,No,Normal
TXN0006022,CUST002297,Aditya Naidu,2026-02-21,1900-01-01 08:19:34,Delhi,Delhi,UPI,Grocery,441.37,Net Banking,Mobile,No,Normal
TXN0006023,CUST003057,Anika Bhatt,2026-02-21,1900-01-01 08:41:03,Bangalore,Bangalore,IMPS,Travel,1114.56,UPI ID,Mobile,No,Normal
TXN0006024,CUST000203,Priya Joshi,2026-02-21,1900-01-01 10:07:33,Delhi,Delhi,UPI,Grocery,5735.28,Credit Card,Mobile,Yes,Normal
TXN0006025,CUST002416,Saanvi Patel,2026-02-21,1900-01-01 10:26:28,Ahmedabad,Ahmedabad,POS,Fashion & Apparel,104.77,Debit Card,POS Terminal,No,Normal
TXN0006026,CUST000915,Rahul Pandey,2026-02-21,1900-01-01 12:00:11,Hyderabad,Hyderabad,ATM,Travel,6388.95,Debit Card,Mobile,No,Normal
TXN0006027,CUST001351,Sunita Banerjee,2026-02-21,1900-01-01 12:26:50,Kolkata,Kolkata,IMPS,Food & Dining,52114.32,UPI ID,ATM Machine,No,Normal
TXN0006028,CUST002761,Myra Pillai,2026-02-21,1900-01-01 12:29:15,Chennai,Chennai,Online,Food & Dining,260.49,UPI ID,Mobile,No,Normal
TXN0006029,CUST000010,Kavita Malhotra,2026-02-21,1900-01-01 13:47:36,Ahmedabad,Ahmedabad,IMPS,Utilities,937.64,Net Banking,Mobile,No,Normal
TXN0006030,CUST002129,Diya Gupta,2026-02-21,1900-01-01 14:04:52,Delhi,Delhi,UPI,Food & Dining,496.27,Credit Card,Mobile,No,Normal
TXN0006031,CUST002393,Kavita Mehta,2026-02-21,1900-01-01 14:12:25,Kolkata,Delhi,POS,Grocery,2593.28,UPI ID,Mobile,No,Normal
TXN0006032,CUST000980,Vikram Rao,2026-02-21,1900-01-01 14:25:34,Hyderabad,Bangalore,POS,Food & Dining,235.26,Net Banking,Mobile,No,Normal
TXN0006033,CUST000146,Anjali Nair,2026-02-21,1900-01-01 14:39:44,Hyderabad,Hyderabad,ATM,Grocery,8941.82,Net Banking,Mobile,No,Normal
TXN0006034,CUST001115,Aryan Pandey,2026-02-21,1900-01-01 15:42:13,Hyderabad,Hyderabad,UPI,Electronics,90.32,Debit Card,Desktop,No,Normal
TXN0006035,CUST001314,Divya Sharma,2026-02-21,1900-01-01 16:06:17,Mumbai,Mumbai,Online,Travel,3024.39,Credit Card,Mobile,No,Normal
TXN0006036,CUST001128,Ananya Menon,2026-02-21,1900-01-01 16:27:49,Mumbai,Mumbai,POS,Electronics,11045.44,Debit Card,POS Terminal,No,Normal
TXN0006037,CUST001419,Lakshmi Yadav,2026-02-21,1900-01-01 17:28:01,Pune,Pune,UPI,Fashion & Apparel,2356.95,Debit Card,POS Terminal,No,Normal
TXN0006038,CUST000674,Meera Naidu,2026-02-21,1900-01-01 18:03:56,Kolkata,Kolkata,ATM,Utilities,706.61,UPI ID,ATM Machine,No,Normal
TXN0006039,CUST002943,Sai Mukherjee,2026-02-21,1900-01-01 18:12:13,Pune,Pune,UPI,Electronics,3884.67,UPI ID,ATM Machine,No,Normal
TXN0006040,CUST001766,Aadhya Gupta,2026-02-21,1900-01-01 18:12:47,Mumbai,Mumbai,UPI,Fashion & Apparel,292.53,Wallet,Mobile,No,Normal
TXN0006041,CUST001073,Saanvi Malhotra,2026-02-21,1900-01-01 18:27:19,Ahmedabad,Ahmedabad,ATM,Entertainment,4220.31,Wallet,Mobile,Yes,Normal
TXN0006042,CUST002839,Riya Shah,2026-02-21,1900-01-01 18:41:08,Chennai,Chennai,ATM,Food & Dining,5835.88,Credit Card,ATM Machine,No,Normal
TXN0006043,CUST000754,Rekha Kapoor,2026-02-21,1900-01-01 19:29:01,Bangalore,Bangalore,UPI,Grocery,647.08,Net Banking,Mobile,No,Normal
TXN0006044,CUST001771,Deepak Agarwal,2026-02-21,1900-01-01 19:36:36,Bangalore,Bangalore,POS,Entertainment,5190.15,Debit Card,Mobile,No,Normal
TXN0006045,CUST002984,Ramesh Bhatt,2026-02-21,1900-01-01 19:40:39,Mumbai,Mumbai,POS,Fashion & Apparel,19093.6,Net Banking,POS Terminal,No,Normal
TXN0006046,CUST000754,Rekha Kapoor,2026-02-21,1900-01-01 19:51:37,Bangalore,Bangalore,Online,Entertainment,27288.02,UPI ID,POS Terminal,No,Normal
TXN0006047,CUST002717,Diya Joshi,2026-02-21,1900-01-01 20:31:33,Delhi,Delhi,ATM,Food & Dining,2823.3,Net Banking,Mobile,No,Normal
TXN0006048,CUST002572,Vikram Desai,2026-02-21,1900-01-01 21:56:41,Kolkata,Kolkata,POS,Utilities,156.21,UPI ID,Mobile,No,Normal
TXN0006049,CUST000584,Aarav Shah,2026-02-21,1900-01-01 22:47:07,Bangalore,Bangalore,Online,Electronics,33265.48,Credit Card,Tablet,No,Fraud
TXN0006050,CUST001250,Vivaan Mishra,2026-02-21,1900-01-01 23:04:51,Kolkata,Kolkata,UPI,Grocery,3467.31,Wallet,Tablet,No,Normal
TXN0006051,CUST002526,Myra Reddy,2026-02-22,1900-01-01 08:02:34,Mumbai,Chennai,UPI,Food & Dining,472.58,UPI ID,Mobile,No,Normal
TXN0006052,CUST001408,Ishaan Gupta,2026-02-22,1900-01-01 08:18:27,Delhi,Delhi,POS,Fashion & Apparel,338.11,Debit Card,Mobile,No,Normal
TXN0006053,CUST003076,Aarav Mishra,2026-02-22,1900-01-01 11:24:23,Ahmedabad,Ahmedabad,UPI,Grocery,84.81,Debit Card,Mobile,Yes,Normal
TXN0006054,CUST000347,Geeta Tiwari,2026-02-22,1900-01-01 11:47:28,Chennai,Chennai,Online,Grocery,466.97,Net Banking,POS Terminal,Yes,Normal
TXN0006055,CUST002450,Manoj Agarwal,2026-02-22,1900-01-01 12:16:29,Bangalore,Bangalore,UPI,Fashion & Apparel,70.21,Debit Card,Desktop,No,Normal
TXN0006056,CUST000836,Manoj Agarwal,2026-02-22,1900-01-01 12:24:02,Delhi,Delhi,Online,Food & Dining,8827.54,Debit Card,Mobile,No,Fraud
TXN0006057,CUST000402,Riya Mishra,2026-02-22,1900-01-01 13:09:08,Hyderabad,Hyderabad,UPI,Grocery,2180.84,UPI ID,Desktop,No,Normal
TXN0006058,CUST001715,Manoj Iyer,2026-02-22,1900-01-01 13:11:12,Bangalore,Bangalore,IMPS,Fashion & Apparel,1311.18,UPI ID,Tablet,No,Normal
TXN0006059,CUST000478,Sanjay Bhatt,2026-02-22,1900-01-01 13:40:23,Delhi,Delhi,IMPS,Travel,867.33,UPI ID,Mobile,No,Normal
TXN0006060,CUST000280,Sanjay Das,2026-02-22,1900-01-01 13:45:45,Ahmedabad,Ahmedabad,ATM,Entertainment,9581.89,UPI ID,Mobile,No,Normal
TXN0006061,CUST002178,Navya Mukherjee,2026-02-22,1900-01-01 14:05:28,Pune,Pune,UPI,Fashion & Apparel,13834.94,Net Banking,Mobile,No,Fraud
TXN0006062,CUST002932,Pooja Kumar,2026-02-22,1900-01-01 14:22:06,Bangalore,Bangalore,UPI,Fashion & Apparel,14488.05,Credit Card,Tablet,No,Normal
TXN0006063,CUST001673,Sneha Chatterjee,2026-02-22,1900-01-01 16:09:23,Mumbai,Mumbai,UPI,Food & Dining,60.38,Net Banking,Mobile,No,Normal
TXN0006064,CUST003092,Reyansh Mishra,2026-02-22,1900-01-01 16:23:22,Bangalore,Mumbai,UPI,Grocery,65.37,Wallet,Mobile,No,Normal
TXN0006065,CUST002572,Vikram Desai,2026-02-22,1900-01-01 16:31:45,Kolkata,Kolkata,Online,Food & Dining,9795.22,Wallet,Tablet,No,Normal
TXN0006066,CUST002537,Krishna Banerjee,2026-02-22,1900-01-01 17:09:31,Delhi,Delhi,UPI,Fashion & Apparel,69.22,UPI ID,Desktop,No,Normal
TXN0006067,CUST001263,Aditya Iyer,2026-02-22,1900-01-01 17:21:55,Chennai,Chennai,UPI,Grocery,669.16,UPI ID,Mobile,Yes,Normal
TXN0006068,CUST002421,Manoj Patel,2026-02-22,1900-01-01 17:47:21,Bangalore,Bangalore,POS,Utilities,354.32,Debit Card,Mobile,No,Normal
TXN0006069,CUST000060,Kabir Patel,2026-02-22,1900-01-01 18:29:05,Delhi,Delhi,UPI,Fashion & Apparel,4770.84,Debit Card,Mobile,No,Normal
TXN0006070,CUST001245,Riya Mehta,2026-02-22,1900-01-01 18:35:17,Pune,Pune,ATM,Grocery,1190.34,Debit Card,Mobile,Yes,Normal
TXN0006071,CUST002834,Ishaan Mukherjee,2026-02-22,1900-01-01 18:57:00,Delhi,Delhi,UPI,Electronics,5049.28,Wallet,POS Terminal,No,Normal
TXN0006072,CUST000244,Diya Joshi,2026-02-22,1900-01-01 19:06:50,Mumbai,Mumbai,NEFT,Food & Dining,47147.85,Net Banking,Mobile,No,Normal
TXN0006073,CUST000752,Rohan Iyer,2026-02-22,1900-01-01 19:16:36,Chennai,Delhi,POS,Electronics,1075.98,UPI ID,Mobile,No,Normal
TXN0006074,CUST002819,Kabir Malhotra,2026-02-22,1900-01-01 19:41:51,Kolkata,Kolkata,IMPS,Entertainment,857.81,UPI ID,Mobile,No,Normal
TXN0006075,CUST000051,Kavita Rao,2026-02-22,1900-01-01 19:45:46,Mumbai,Mumbai,POS,Food & Dining,4300.25,Wallet,POS Terminal,No,Normal
TXN0006076,CUST000141,Aryan Kapoor,2026-02-22,1900-01-01 20:34:27,Kolkata,Kolkata,UPI,Travel,2652.97,Credit Card,ATM Machine,No,Normal
TXN0006077,CUST001169,Anika Mukherjee,2026-02-22,1900-01-01 20:35:45,Bangalore,Pune,UPI,Food & Dining,3187.86,Net Banking,Mobile,No,Normal
TXN0006078,CUST000145,Sneha Kapoor,2026-02-22,1900-01-01 21:15:19,Mumbai,Mumbai,UPI,Utilities,268.22,Credit Card,POS Terminal,No,Normal
TXN0006079,CUST001737,Deepak Yadav,2026-02-22,1900-01-01 21:55:46,Pune,Mumbai,ATM,Entertainment,7390.77,UPI ID,Desktop,No,Normal
TXN0006080,CUST001230,Navya Verma,2026-02-22,1900-01-01 22:44:05,Ahmedabad,Ahmedabad,UPI,Electronics,13402.97,Net Banking,ATM Machine,No,Normal
TXN0006081,CUST002439,Kiara Malhotra,2026-02-23,1900-01-01 09:12:30,Bangalore,Bangalore,ATM,Utilities,5223.02,Debit Card,Mobile,No,Normal
TXN0006082,CUST001375,Myra Pandey,2026-02-23,1900-01-01 09:18:45,Hyderabad,Hyderabad,POS,Electronics,380.62,Credit Card,Mobile,Yes,Normal
TXN0006083,CUST002802,Aarav Kapoor,2026-02-23,1900-01-01 09:45:27,Mumbai,Mumbai,UPI,Grocery,2768.78,UPI ID,ATM Machine,No,Normal
TXN0006084,CUST001043,Sai Pillai,2026-02-23,1900-01-01 10:43:35,Mumbai,Mumbai,UPI,Grocery,2665.6,Debit Card,Mobile,No,Normal
TXN0006085,CUST002572,Vikram Desai,2026-02-23,1900-01-01 11:49:03,Kolkata,Kolkata,Online,Food & Dining,1016.88,UPI ID,ATM Machine,No,Normal
TXN0006086,CUST001596,Aarav Menon,2026-02-23,1900-01-01 11:52:55,Chennai,Chennai,UPI,Food & Dining,1563.57,UPI ID,Mobile,No,Normal
TXN0006087,CUST001809,Aditya Chopra,2026-02-23,1900-01-01 11:53:30,Chennai,Chennai,IMPS,Grocery,10323.34,Wallet,Mobile,No,Normal
